CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,CWE
642050,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloManage/page.tsx,<anonymous>,476
641789,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloManage/page.tsx,handleSendEmail,476
642007,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloManage/form/table.tsx,<anonymous>,1025
641861,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/allocation/(menu)/alloManage/form/table.tsx,onChange,476
642234,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/(authentication)/signin/page.tsx,activeAccount,476
641870,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/(authentication)/signin/page.tsx,handleFaildlgn,476
641845,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/(authentication)/signin/page.tsx,handleFormSubmit,476
641959,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/(authentication)/reset-password/form/form-reset-pass.tsx,FormResetPwd,476
642212,Logically dead code,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/sca_scanner.py,generate_recommendations,561
642130,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env.production,,798
642108,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env.production,,798
641882,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env.production,,798
642230,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env,,798
642198,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env,,798
641901,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env,,798
641817,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env,,798
641769,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/.env,,798
